date,country,real_gdp,cpi,unemployment_rate,epu,10_yr_yld,3_mo_yld,oecd_rec,ind_out,comp_consumer_conf,pcar_reg,vix,oil,copper,gps,cli,retail_vol,national_share_price,yield_curve,yield_curve_inverted,yield_curve_diff_1mo,yield_curve_diff_3mo,yield_curve_diff_6mo,pre_recession,country_Australia,country_Canada,country_France,country_Germany,country_Italy,country_Japan,country_South Korea,country_UK,country_USA,real_gdp_log_1mo,real_gdp_log_3mo,real_gdp_log_6mo,real_gdp_log_12mo,cpi_log_1mo,cpi_log_3mo,cpi_log_6mo,cpi_log_12mo,unemployment_rate_diff_1mo,unemployment_rate_diff_3mo,unemployment_rate_diff_6mo,unemployment_rate_diff_12mo,epu_log_1mo,epu_log_3mo,epu_log_6mo,epu_log_12mo,10_yr_yld_diff_1mo,10_yr_yld_diff_3mo,10_yr_yld_diff_6mo,10_yr_yld_diff_12mo,3_mo_yld_diff_1mo,3_mo_yld_diff_3mo,3_mo_yld_diff_6mo,3_mo_yld_diff_12mo,ind_out_log_1mo,ind_out_log_3mo,ind_out_log_6mo,ind_out_log_12mo,comp_consumer_conf_dev,comp_consumer_conf_diff_1mo,comp_consumer_conf_diff_3mo,comp_consumer_conf_diff_6mo,comp_consumer_conf_diff_12mo,vix_log_1mo,vix_log_3mo,vix_log_6mo,vix_log_12mo,oil_log_1mo,oil_log_3mo,oil_log_6mo,oil_log_12mo,copper_log_1mo,copper_log_3mo,copper_log_6mo,copper_log_12mo,gps_log_1mo,gps_log_3mo,gps_log_6mo,gps_log_12mo,cli_dev,cli_diff_1mo,cli_diff_3mo,cli_diff_6mo,cli_diff_12mo,retail_vol_diff_1mo,retail_vol_diff_3mo,retail_vol_diff_6mo,retail_vol_diff_12mo,national_share_price_log_1mo,national_share_price_log_3mo,national_share_price_log_6mo,national_share_price_log_12mo,gdp_qoq_growth,technical_rec,unemployment_3mo_avg,unemployment_12mo_min,sahm_value,epu_rolling_mean_3mo,epu_rolling_std_3mo,epu_rolling_mean_6mo,epu_rolling_std_6mo,epu_rolling_mean_12mo,epu_rolling_std_12mo,vix_rolling_mean_3mo,vix_rolling_std_3mo,vix_rolling_mean_6mo,vix_rolling_std_6mo,vix_rolling_mean_12mo,vix_rolling_std_12mo,national_share_price_rolling_mean_3mo,national_share_price_rolling_std_3mo,national_share_price_rolling_mean_6mo,national_share_price_rolling_std_6mo,national_share_price_rolling_mean_12mo,national_share_price_rolling_std_12mo,unemployment_accel,cpi_yoy_pct,real_rate_10yr,real_rate_3mo,unemployment_rate_lag_1mo,unemployment_rate_lag_3mo,unemployment_rate_lag_6mo,unemployment_rate_lag_12mo,epu_lag_1mo,epu_lag_3mo,epu_lag_6mo,epu_lag_12mo,epu_rolling_mean_3mo_lag_1mo,epu_rolling_mean_3mo_lag_3mo,epu_rolling_mean_3mo_lag_6mo,epu_rolling_mean_3mo_lag_12mo,epu_rolling_mean_6mo_lag_1mo,epu_rolling_mean_6mo_lag_3mo,epu_rolling_mean_6mo_lag_6mo,epu_rolling_mean_6mo_lag_12mo,epu_rolling_mean_12mo_lag_1mo,epu_rolling_mean_12mo_lag_3mo,epu_rolling_mean_12mo_lag_6mo,epu_rolling_mean_12mo_lag_12mo,10_yr_yld_lag_1mo,10_yr_yld_lag_3mo,10_yr_yld_lag_6mo,10_yr_yld_lag_12mo,3_mo_yld_lag_1mo,3_mo_yld_lag_3mo,3_mo_yld_lag_6mo,3_mo_yld_lag_12mo,ind_out_lag_1mo,ind_out_lag_3mo,ind_out_lag_6mo,ind_out_lag_12mo,comp_consumer_conf_lag_1mo,comp_consumer_conf_lag_3mo,comp_consumer_conf_lag_6mo,comp_consumer_conf_lag_12mo,comp_consumer_conf_dev_lag_1mo,comp_consumer_conf_dev_lag_3mo,comp_consumer_conf_dev_lag_6mo,comp_consumer_conf_dev_lag_12mo,vix_lag_1mo,vix_lag_3mo,vix_lag_6mo,vix_lag_12mo,vix_rolling_mean_3mo_lag_1mo,vix_rolling_mean_3mo_lag_3mo,vix_rolling_mean_3mo_lag_6mo,vix_rolling_mean_3mo_lag_12mo,vix_rolling_mean_6mo_lag_1mo,vix_rolling_mean_6mo_lag_3mo,vix_rolling_mean_6mo_lag_6mo,vix_rolling_mean_6mo_lag_12mo,vix_rolling_mean_12mo_lag_1mo,vix_rolling_mean_12mo_lag_3mo,vix_rolling_mean_12mo_lag_6mo,vix_rolling_mean_12mo_lag_12mo,copper_lag_1mo,copper_lag_3mo,copper_lag_6mo,copper_lag_12mo,cli_lag_1mo,cli_lag_3mo,cli_lag_6mo,cli_lag_12mo,cli_dev_lag_1mo,cli_dev_lag_3mo,cli_dev_lag_6mo,cli_dev_lag_12mo,retail_vol_lag_1mo,retail_vol_lag_3mo,retail_vol_lag_6mo,retail_vol_lag_12mo,national_share_price_lag_1mo,national_share_price_lag_3mo,national_share_price_lag_6mo,national_share_price_lag_12mo,national_share_price_rolling_mean_3mo_lag_1mo,national_share_price_rolling_mean_3mo_lag_3mo,national_share_price_rolling_mean_3mo_lag_6mo,national_share_price_rolling_mean_3mo_lag_12mo,national_share_price_rolling_mean_6mo_lag_1mo,national_share_price_rolling_mean_6mo_lag_3mo,national_share_price_rolling_mean_6mo_lag_6mo,national_share_price_rolling_mean_6mo_lag_12mo,national_share_price_rolling_mean_12mo_lag_1mo,national_share_price_rolling_mean_12mo_lag_3mo,national_share_price_rolling_mean_12mo_lag_6mo,national_share_price_rolling_mean_12mo_lag_12mo,yield_curve_lag_1mo,yield_curve_lag_3mo,yield_curve_lag_6mo,yield_curve_lag_12mo,yield_curve_inverted_lag_1mo,yield_curve_inverted_lag_3mo,yield_curve_inverted_lag_6mo,yield_curve_inverted_lag_12mo,sahm_value_lag_1mo,sahm_value_lag_3mo,sahm_value_lag_6mo,sahm_value_lag_12mo,gdp_qoq_growth_lag_1mo,gdp_qoq_growth_lag_3mo,gdp_qoq_growth_lag_6mo,gdp_qoq_growth_lag_12mo,unemployment_accel_lag_1mo,unemployment_accel_lag_3mo,unemployment_accel_lag_6mo,unemployment_accel_lag_12mo,real_rate_10yr_lag_1mo,real_rate_10yr_lag_3mo,real_rate_10yr_lag_6mo,real_rate_10yr_lag_12mo,real_rate_3mo_lag_1mo,real_rate_3mo_lag_3mo,real_rate_3mo_lag_6mo,real_rate_3mo_lag_12mo
1970-02-01,France,,14.31504,,,8.74,10.35,False,,,-46.2439024390244,,3.35,72.5,,,,5.732541,-1.6099999999999994,1,,,,0,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-0.028201423357314015,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.896508,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
1970-02-01,Germany,,29.29181,,,7.6,9.29,False,,,-5.06027719227856,,3.35,72.5,,,,10.85001,-1.6899999999999995,1,,,,1,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-0.02975919359183843,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.17775,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
1970-02-01,Italy,,5.543876,,,,,False,,,6.03031307120938,,3.35,72.5,,,,9.075826,,0,,,,1,False,False,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-0.0017905194464957752,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.092091,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
1970-02-01,Japan,,30.84754,1.1,,,,False,,,8.89802550742331,,3.35,72.5,,,,11.26217,,0,,,,1,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-0.01415153097449684,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.42268,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
1970-02-01,South Korea,,4.63743743130388,,,,,True,,,,,3.35,72.5,,,,,,0,,,,0,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
1970-02-01,UK,,8.130118,,,8.89,8.87,True,,,5.40157277297939,,3.35,72.5,,,,4.589662,0.02000000000000135,0,,,,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-0.03139263785697688,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.736029,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
1970-02-01,USA,,15.94822,3.9,,7.79,8.91,True,,,-5.07851653858987,,3.35,72.5,,,,4.828743,-1.12,1,,,,0,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-0.03547013583321679,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.003093,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
1970-03-01,Australia,,,,,5.96,6.3,False,,,,,3.35,72.7,,100.970464866621,,7.461211,-0.33999999999999986,1,-0.4900000000000002,,,1,True,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,0.009999999999999787,,,,0.5,,,,,,,,,,,,,,,,,0.0,,,,0.0027548226788445263,,,,,,,,0.9704648666210005,,,,,,,,,-0.030283410916900344,,,,,False,,,,,,,,,,,,,,,,7.667556333333333,0.19583556817476558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.95,,,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.5,,,,,,,,,,,,,,,,7.690618,,,,,,,,,,,,,,,,0.15000000000000036,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
1970-03-01,Canada,,15.959970000000002,4.9,,8.21,8.575,True,40.41944,,-6.28362345354757,,3.35,72.7,,98.5893888556981,,7.016206,-0.36499999999999844,1,0.3600000000000012,,,0,False,True,False,False,False,False,False,False,False,,,,,0.0,,,,0.40000000000000036,,,,,,,,-0.129999999999999,,,,-0.4900000000000002,,,,,,,,,,,,,,,,,0.0,,,,0.0027548226788445263,,,,,,,,-1.410611144301896,,,,,,,,,-0.00033787483889935466,,,,,False,,,,,,,,,,,,,,,,6.956950666666667,0.10469330643519369,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,8.34,,,,9.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.5,,,,,,,,,,,,,,,,7.018577,,,,,,,,,,,,,,,,-0.7249999999999996,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1970-03-01,France,,14.35891,,,8.84,9.86,False,60.02731,,-4.34910012099213,,3.35,72.7,,101.364564083034,,5.619025,-1.0199999999999996,1,0.5899999999999999,,,0,False,False,True,False,False,False,False,False,False,,,,,0.003059922628729339,,,,,,,,,,,,0.09999999999999964,,,,-0.4900000000000002,,,,,,,,,,,,,,,,,0.0,,,,0.0027548226788445263,,,,,,,,1.3645640830339971,,,,,,,,,-0.02000072661628982,,,,,False,,,,,,,,,,,,,,,,5.749358,0.13950380797311596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.74,,,,10.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.5,,,,,,,,,,,,,,,,5.732541,,,,,,,,,,,,,,,,-1.6099999999999994,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1970-03-01,Germany,,29.35704,,,7.8,9.51,False,49.30363,,0.580526706012718,,3.35,72.7,,101.071208509646,-4.49141347424039,10.59168,-1.71,1,-0.020000000000000462,,,1,False,False,False,True,False,False,False,False,False,,,,,0.002224426460089024,,,,,,,,,,,,0.20000000000000018,,,,0.22000000000000064,,,,,,,,,,,,,,,,,0.0,,,,0.0027548226788445263,,,,,,,,1.0712085096459987,,,,,,,,,-0.024097214387115873,,,,,False,,,,,,,,,,,,,,,,10.873146666666665,0.29371923708421543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,,,,9.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.5,,,,,,,,,,,,,,,,10.85001,,,,,,,,,,,,,,,,-1.6899999999999995,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1970-03-01,Italy,,5.58903,,,,,False,68.41165,,28.2292476227038,,3.35,72.7,,101.178372955168,,9.092091,,0,,,,1,False,False,False,False,True,False,False,False,False,,,,,0.008111852844581158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0027548226788445263,,,,,,,,1.1783729551680011,,,,,,,,,0.0017905194464957752,,,,,False,,,,,,,,,,,,,,,,9.086669333333333,0.009390602128369632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.5,,,,,,,,,,,,,,,,9.075826,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
1970-03-01,Japan,,30.84754,1.1,,,,False,45.59721,,4.40924511660865,,3.35,72.7,,100.786907625206,-3.05805809597678,11.74499,,0,,,,1,False,False,False,False,False,True,False,False,False,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0027548226788445263,,,,,,,,0.7869076252059983,,,,,,,,,0.041977444956109,,,,,False,,,,,,,,,,,,,,,,11.476613333333333,0.24588694848107215,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.5,,,,,,,,,,,,,,,,11.26217,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
