date,country,real_gdp,cpi,unemployment_rate,epu,10_yr_yld,3_mo_yld,oecd_rec,ind_out,comp_consumer_conf,pcar_reg,vix,oil,copper,gps,cli,retail_vol,national_share_price,yield_curve,yield_curve_inverted,yield_curve_diff_1mo,yield_curve_diff_3mo,yield_curve_diff_6mo,pre_recession,country_Australia,country_Canada,country_France,country_Germany,country_Italy,country_Japan,country_South Korea,country_UK,country_USA
2002-03-01,Australia,338710000000.0,70.67564,6.536346,69.98468677082464,5.94575,4.31,False,69.61042,101.3005,-3.57372965078807,18.99,24.42,122.6,130.1,100.88959462025,51545700000.0,62.65004,1.6357500000000007,0,0.03741666666667065,0.45802272727273063,0.8242282608695612,1,True,False,False,False,False,False,False,False,False
2002-03-01,Canada,393297750000.0,77.58757,7.9,84.73721,5.321,2.015,False,93.87352,100.530024987653,-3.56490173989222,18.99,24.42,122.6,130.1,99.9366374178789,1.43628151956487,54.83158,3.3059999999999996,0,-0.12363636363636088,0.28135714285713975,1.7110909090909092,1,False,True,False,False,False,False,False,False,False
2002-03-01,France,465409800000.0,82.04,8.8,56.49703,4.99,3.3571,True,109.4118,101.2304,-2.40343841941598,18.99,24.42,122.6,130.1,99.2144942011321,-4.07166123778511,81.21696,1.6329000000000002,0,0.041672727272730636,0.44858181818181997,1.0364217391304305,0,False,False,True,False,False,False,False,False,False
2002-03-01,Germany,649323650000.0,82.56348,8.2,86.47942,4.9195,3.3571,True,81.08892,98.77483,-2.39110702303275,18.99,24.42,122.6,130.1,98.3530938368219,-1.93939393939396,63.73899,1.5624000000000002,0,0.03844545454546067,0.5003545454545506,1.0920086956521704,0,False,False,False,True,False,False,False,False,False
2002-03-01,Italy,421286900000.0,78.31786,8.5,113.07114,5.199,3.3571,True,122.7584,102.8729,-5.34134616009897,18.99,24.42,122.6,130.1,99.5826096360247,1.45190562613402,121.5584,1.8418999999999999,0,0.038672727272729635,0.42758181818182006,0.9804217391304304,0,False,False,False,False,True,False,False,False,False
2002-03-01,Japan,119969300000000.0,97.02214,5.3,139.1053650433412,1.501,0.1379,False,94.49978,98.42595,-1.10989567750451,18.99,24.42,122.6,130.1,98.5932020685386,1.25592699688355,69.91302,1.3631,0,0.0036000000000000476,0.07209999999999983,0.07139999999999991,0,False,False,False,False,False,True,False,False,False
2002-03-01,South Korea,242336200000000.0,70.2333504051106,3.4,59.01702499389648,7.0,4.54,False,50.89748,100.9717,-4.38841656321004,18.99,24.42,122.6,130.1,100.840475640864,0.996677740863761,42.88694,2.46,0,0.15000000000000036,0.11000000000000032,1.0899999999999999,1,False,False,False,False,False,False,True,False,False
2002-03-01,UK,418445000000.0,75.0,5.2,67.61252,4.9251,4.05268,True,101.4218,102.6832,-6.17667041960804,18.99,24.42,122.6,130.1,100.071416974529,-1.06241699867201,79.65878,0.87242,0,0.0020900000000008134,0.24206999999999956,0.8835999999999995,0,False,False,False,False,False,False,False,True,False
2002-03-01,USA,14253574000000.0,75.01572,5.7,87.60069,4.91,1.82,True,87.69415,100.5978,4.62926637897254,18.99,24.42,122.6,130.1,98.8665213600786,-0.23341986289932,59.49042,3.09,0,-0.20999999999999996,0.4699999999999993,1.6,0,False,False,False,False,False,False,False,False,True
2002-04-01,Australia,341227000000.0,70.67564,6.430361,60.02261813843804,6.309,4.46,False,69.61042,101.5596,-1.4566350394227,19.9,26.27,124.7,130.2,100.92246197643,51545700000.0,61.58253,1.8490000000000002,0,0.2132499999999995,0.28215789473683994,0.8207500000000003,1,True,False,False,False,False,False,False,False,False
2002-04-01,Canada,399048500000.0,78.14064,7.9,89.63251,5.667,2.155,False,95.14234,101.073400016487,0.412761870148537,19.9,26.27,124.7,130.2,100.344982681955,-1.14598491864008,54.16732,3.512,0,0.2060000000000004,0.10357894736842033,1.5418684210526301,1,False,True,False,False,False,False,False,False,False
2002-04-01,France,468154200000.0,82.4,8.7,96.01068,5.24,3.3908,True,109.8335,101.2643,-3.14653993252051,19.9,26.27,124.7,130.2,99.3177058112873,2.886247877759,80.50818,1.8492000000000002,0,0.21629999999999994,0.3240888888888902,0.8920499999999998,0,False,False,True,False,False,False,False,False,False
2002-04-01,Germany,645994960000.0,82.75005999999999,8.2,73.08976,5.161,3.3908,True,81.28222,98.68822,1.78960480549066,19.9,26.27,124.7,130.2,98.6515776325735,-0.247218788627945,62.64397,1.7701999999999996,0,0.20779999999999932,0.37920653594770926,0.9400499999999998,0,False,False,False,True,False,False,False,False,False
2002-04-01,Italy,422232300000.0,78.51749000000001,8.5,79.44411,5.411,3.3908,True,124.127,102.9207,-1.78067444566584,19.9,26.27,124.7,130.2,99.7470490858614,-0.447227191412591,122.218,2.0201999999999996,0,0.17829999999999968,0.31808888888889,0.8070499999999998,0,False,False,False,False,True,False,False,False,False
2002-04-01,Japan,120189250000000.0,97.22575,5.3,93.98501497214221,1.421,0.1688,False,95.66907,98.62011,-1.8839084734279,19.9,26.27,124.7,130.2,98.7584944049321,-1.17375131718752,69.84146,1.2522,0,-0.1109,-0.02980000000000005,-0.06170000000000009,0,False,False,False,False,False,True,False,False,False
2002-04-01,South Korea,248502400000000.0,70.6328827028342,3.4,62.52892303466797,7.17,4.64,False,51.87743,101.3181,10.151434613434,19.9,26.27,124.7,130.2,101.445762998622,2.4671052631579,44.50687,2.5300000000000002,0,0.07000000000000028,0.3600000000000003,1.0,1,False,False,False,False,False,False,True,False,False
2002-04-01,UK,419534000000.0,75.2,5.2,60.03964,5.2202,4.13055,True,101.5271,102.7986,-0.818382784297367,19.9,26.27,124.7,130.2,100.188663719394,1.47651006711411,78.99113,1.0896499999999998,0,0.2172299999999998,0.24744999999999973,0.8315100000000006,0,False,False,False,False,False,False,False,True,False
